Car Design,Frontal Area (m²)
F_D_WM_WW_0681,2.236797969
F_D_WM_WW_0680,2.44126038
F_D_WM_WW_0319,2.310410583
F_D_WM_WW_0610,2.733220239
F_D_WM_WW_0973,2.439425717
F_D_WM_WW_0880,2.744761523
F_D_WM_WW_0705,2.251869903
F_D_WM_WW_0713,2.407031433
F_D_WM_WW_0853,2.59864395
F_D_WM_WW_0164,2.401484152
F_D_WM_WW_0531,2.218655138
F_D_WM_WW_0704,2.297342318
F_D_WM_WW_0524,2.469100215
F_D_WM_WW_0674,2.378260833
F_D_WM_WW_0409,2.264335292
F_D_WM_WW_0217,2.497222717
F_D_WM_WW_0211,2.252352547
F_D_WM_WW_0747,2.375897824
F_D_WM_WW_0284,2.569132942
F_D_WM_WW_0112,2.296164376
F_D_WM_WW_0317,2.413595818
F_D_WM_WW_0174,2.519671248
F_D_WM_WW_0979,2.35633741
F_D_WM_WW_0574,2.639816379
F_D_WM_WW_0337,2.512673494
F_D_WM_WW_0194,2.388711689
F_D_WM_WW_0870,2.486122476
F_D_WM_WW_0897,2.712607237
F_D_WM_WW_0709,2.393318107
F_D_WM_WW_0631,2.583364014
F_D_WM_WW_0943,2.36234104
F_D_WM_WW_0551,2.522401259
F_D_WM_WW_0289,2.363244447
F_D_WM_WW_0577,2.548018126
F_D_WM_WW_0833,2.493185826
F_D_WM_WW_0255,2.360386537
F_D_WM_WW_0567,2.418052894
F_D_WM_WW_0892,2.548276004
F_D_WM_WW_0365,2.692269807
F_D_WM_WW_0568,2.222578343
F_D_WM_WW_0811,2.667793932
F_D_WM_WW_0169,2.343537178
F_D_WM_WW_0624,2.525399374
F_D_WM_WW_0555,2.367201685
F_D_WM_WW_0673,2.396414173
F_D_WM_WW_0856,2.286562761
F_D_WM_WW_0312,2.500097918
F_D_WM_WW_0423,2.456357622
F_D_WM_WW_0605,2.306405237
F_D_WM_WW_0454,2.303006949
F_D_WM_WW_0411,2.670334512
F_D_WM_WW_0187,2.304336555
F_D_WM_WW_0899,2.417004412
F_D_WM_WW_0655,2.665253962
F_D_WM_WW_0873,2.543098668
F_D_WM_WW_0379,2.4027689
F_D_WM_WW_0356,2.324672355
F_D_WM_WW_0532,2.521567078
F_D_WM_WW_0497,2.565628032
F_D_WM_WW_0940,2.744233287
F_D_WM_WW_0262,2.483541405
F_D_WM_WW_0925,2.184993985
F_D_WM_WW_0465,2.390401799
F_D_WM_WW_0229,2.516343222
F_D_WM_WW_0283,2.676884116
F_D_WM_WW_0755,2.524304944
F_D_WM_WW_0958,2.470143451
F_D_WM_WW_0752,2.488991006
F_D_WM_WW_0754,2.334767855
F_D_WM_WW_0986,2.67999934
F_D_WM_WW_0863,2.483382693
F_D_WM_WW_0563,2.516352295
F_D_WM_WW_0010,2.594555273
F_D_WM_WW_0569,2.214412875
F_D_WM_WW_0474,2.369791907
F_D_WM_WW_0612,2.330998661
F_D_WM_WW_0355,2.45021772
F_D_WM_WW_0527,2.529753887
F_D_WM_WW_0047,2.399333769
F_D_WM_WW_0330,2.149044731
F_D_WM_WW_0060,2.260315053
F_D_WM_WW_0927,2.339457193
F_D_WM_WW_0793,2.371506861
F_D_WM_WW_0711,2.728591667
F_D_WM_WW_0372,2.515711671
F_D_WM_WW_0153,2.511982361
F_D_WM_WW_0029,2.262315861
F_D_WM_WW_0623,2.304299825
F_D_WM_WW_0452,2.487652777
F_D_WM_WW_0091,2.441892113
F_D_WM_WW_0468,2.63164238
F_D_WM_WW_0585,2.756671211
F_D_WM_WW_0436,2.321706455
F_D_WM_WW_0058,2.288558189
F_D_WM_WW_0248,2.722139569
F_D_WM_WW_0348,2.47475049
F_D_WM_WW_0277,2.66412696
F_D_WM_WW_0307,2.34798524
F_D_WM_WW_0728,2.588524419
F_D_WM_WW_0672,2.200198384
F_D_WM_WW_0651,2.178278759
F_D_WM_WW_0376,2.678447372
F_D_WM_WW_0343,2.661838639
F_D_WM_WW_0822,2.32526599
F_D_WM_WW_0366,2.313707126
F_D_WM_WW_0801,2.561719556
F_D_WM_WW_0598,2.510929547
F_D_WM_WW_0714,2.526576074
F_D_WM_WW_0708,2.376253092
F_D_WM_WW_0921,2.583693376
F_D_WM_WW_0990,2.568717915
F_D_WM_WW_0341,2.537393753
F_D_WM_WW_0321,2.280785133
F_D_WM_WW_0370,2.220997839
F_D_WM_WW_0957,2.617105519
F_D_WM_WW_0190,2.623026905
F_D_WM_WW_0514,2.367046438
F_D_WM_WW_0983,2.575698567
F_D_WM_WW_0479,2.574390009
F_D_WM_WW_0818,2.21750326
F_D_WM_WW_0511,2.433740594
F_D_WM_WW_0450,2.442183814
F_D_WM_WW_0759,2.294601742
F_D_WM_WW_0017,2.68005868
F_D_WM_WW_0954,2.513503514
F_D_WM_WW_0745,2.529867223
F_D_WM_WW_0437,2.385127529
F_D_WM_WW_0945,2.301979267
F_D_WM_WW_0234,2.501418516
F_D_WM_WW_0998,2.531241805
F_D_WM_WW_0889,2.315771077
F_D_WM_WW_0490,2.490244748
F_D_WM_WW_0189,2.461557405
F_D_WM_WW_0408,2.719386392
F_D_WM_WW_0300,2.644822214
F_D_WM_WW_0028,2.344257188
F_D_WM_WW_0661,2.50980616
F_D_WM_WW_0093,2.730609699
F_D_WM_WW_0161,2.394622943
F_D_WM_WW_0222,2.340366065
F_D_WM_WW_0119,2.387066742
F_D_WM_WW_0301,2.7336234
F_D_WM_WW_0792,2.612272217
F_D_WM_WW_0020,2.438978904
F_D_WM_WW_0057,2.772609224
F_D_WM_WW_0720,2.699636634
F_D_WM_WW_0489,2.479538025
F_D_WM_WW_0175,2.679799341
F_D_WM_WW_0664,2.576223356
F_D_WM_WW_0854,2.303135813
F_D_WM_WW_0259,2.379783373
F_D_WM_WW_0669,2.270463792
F_D_WM_WW_0587,2.51465013
F_D_WM_WW_0444,2.547111935
F_D_WM_WW_0240,2.436426555
F_D_WM_WW_0744,2.621080421
F_D_WM_WW_0327,2.460028325
F_D_WM_WW_0402,2.502086968
F_D_WM_WW_0743,2.489795698
F_D_WM_WW_0931,2.384760243
F_D_WM_WW_0223,2.542151015
F_D_WM_WW_0588,2.298554568
F_D_WM_WW_0918,2.321815919
F_D_WM_WW_0230,2.348658747
F_D_WM_WW_0592,2.582500258
F_D_WM_WW_0989,2.596321733
F_D_WM_WW_0252,2.441936121
F_D_WM_WW_0110,2.662813187
F_D_WM_WW_0042,2.38125684
F_D_WM_WW_0195,2.497429655
F_D_WM_WW_0455,2.476412003
F_D_WM_WW_0778,2.566538462
F_D_WM_WW_0530,2.401707396
F_D_WM_WW_0051,2.65187534
F_D_WM_WW_0676,2.588548676
F_D_WM_WW_0094,2.248712666
F_D_WM_WW_0839,2.45886041
F_D_WM_WW_0381,2.413205645
F_D_WM_WW_0846,2.565140407
F_D_WM_WW_0214,2.411849037
F_D_WM_WW_0812,2.23582735
F_D_WM_WW_0148,2.606323387
F_D_WM_WW_0166,2.198928852
F_D_WM_WW_0814,2.249036287
F_D_WM_WW_0385,2.207770217
F_D_WM_WW_0070,2.50551866
F_D_WM_WW_0738,2.445035493
F_D_WM_WW_0239,2.616906335
F_D_WM_WW_0106,2.585114175
F_D_WM_WW_0322,2.334941444
F_D_WM_WW_0002,2.667916607
F_D_WM_WW_0435,2.583782515
F_D_WM_WW_0218,2.580145378
F_D_WM_WW_0282,2.230066502
F_D_WM_WW_0869,2.517176315
F_D_WM_WW_0392,2.230577174
F_D_WM_WW_0965,2.518672673
F_D_WM_WW_0118,2.275673446
F_D_WM_WW_0562,2.300022993
F_D_WM_WW_0236,2.380735703
F_D_WM_WW_0055,2.673294265
F_D_WM_WW_0726,2.290473477
F_D_WM_WW_0547,2.645567022
F_D_WM_WW_0505,2.232722352
F_D_WM_WW_0147,2.502508292
F_D_WM_WW_0155,2.376421356
F_D_WM_WW_0941,2.556600076
F_D_WM_WW_0410,2.565795174
F_D_WM_WW_0486,2.292364646
F_D_WM_WW_0782,2.722377944
F_D_WM_WW_0640,2.528131208
F_D_WM_WW_0843,2.468780406
F_D_WM_WW_0432,2.465202526
F_D_WM_WW_0049,2.488797011
F_D_WM_WW_0862,2.427863843
F_D_WM_WW_0828,2.358788651
F_D_WM_WW_0909,2.579591235
F_D_WM_WW_0923,2.491445511
F_D_WM_WW_0471,2.406030266
F_D_WM_WW_0232,2.244240397
F_D_WM_WW_0982,2.324333203
F_D_WM_WW_0034,2.703918986
F_D_WM_WW_0760,2.332908803
F_D_WM_WW_0549,2.544235389
F_D_WM_WW_0599,2.438569172
F_D_WM_WW_0980,2.598210654
F_D_WM_WW_0176,2.533177315
F_D_WM_WW_0677,2.321945566
F_D_WM_WW_0850,2.379855952
F_D_WM_WW_0171,2.175226922
F_D_WM_WW_0387,2.292059309
F_D_WM_WW_0628,2.412751483
F_D_WM_WW_0030,2.651453197
F_D_WM_WW_0265,2.466644346
F_D_WM_WW_0382,2.746000231
F_D_WM_WW_0149,2.373501925
F_D_WM_WW_0466,2.613877169
F_D_WM_WW_0019,2.376732881
F_D_WM_WW_0757,2.516698643
F_D_WM_WW_0687,2.575171255
F_D_WM_WW_0025,2.452398464
F_D_WM_WW_0117,2.668012513
F_D_WM_WW_0881,2.299152041
F_D_WM_WW_0694,2.408107966
F_D_WM_WW_0619,2.437124305
F_D_WM_WW_0170,2.270200034
F_D_WM_WW_0115,2.549329242
F_D_WM_WW_0035,2.226585327
F_D_WM_WW_0401,2.491460692
F_D_WM_WW_0773,2.397137708
F_D_WM_WW_0250,2.601038739
F_D_WM_WW_0451,2.614448504
F_D_WM_WW_0389,2.581319522
F_D_WM_WW_0456,2.339878109
F_D_WM_WW_0244,2.186771202
F_D_WM_WW_0888,2.187178413
F_D_WM_WW_0066,2.651859229
F_D_WM_WW_0178,2.385102266
F_D_WM_WW_0421,2.616057671
F_D_WM_WW_0359,2.279706136
F_D_WM_WW_0267,2.246731063
F_D_WM_WW_0975,2.663977144
F_D_WM_WW_0210,2.305539192
F_D_WM_WW_0902,2.333221122
F_D_WM_WW_0727,2.620378353
F_D_WM_WW_0067,2.540426413
F_D_WM_WW_0649,2.654525942
F_D_WM_WW_0241,2.671606918
F_D_WM_WW_0529,2.582261263
F_D_WM_WW_0150,2.539671018
F_D_WM_WW_0095,2.502165972
F_D_WM_WW_0962,2.535983913
F_D_WM_WW_0537,2.325779179
F_D_WM_WW_0765,2.697665723
F_D_WM_WW_0001,2.575572617
F_D_WM_WW_0788,2.28146395
F_D_WM_WW_0685,2.549601195
F_D_WM_WW_0974,2.308382935
F_D_WM_WW_0245,2.351514528
F_D_WM_WW_0799,2.545508146
F_D_WM_WW_0414,2.53410718
F_D_WM_WW_0970,2.309737637
F_D_WM_WW_0005,2.26712244
F_D_WM_WW_0823,2.451608027
F_D_WM_WW_0292,2.763851973
F_D_WM_WW_0328,2.512635738
F_D_WM_WW_0386,2.556293853
F_D_WM_WW_0206,2.304923319
F_D_WM_WW_0403,2.36474734
F_D_WM_WW_0872,2.508659745
F_D_WM_WW_0933,2.428380534
F_D_WM_WW_0507,2.448047723
F_D_WM_WW_0096,2.425821268
F_D_WM_WW_0299,2.570531965
F_D_WM_WW_0775,2.545098134
F_D_WM_WW_0088,2.278614996
F_D_WM_WW_0566,2.383775413
F_D_WM_WW_0065,2.503152902
F_D_WM_WW_0540,2.612000167
F_D_WM_WW_0887,2.263468888
F_D_WM_WW_0768,2.361475637
F_D_WM_WW_0235,2.233636745
F_D_WM_WW_0950,2.508332894
F_D_WM_WW_0652,2.259120448
F_D_WM_WW_0997,2.504329402
F_D_WM_WW_0800,2.472400943
F_D_WM_WW_0554,2.322519664
F_D_WM_WW_0838,2.271435728
F_D_WM_WW_0258,2.500701233
F_D_WM_WW_0352,2.278757787
F_D_WM_WW_0851,2.643134632
F_D_WM_WW_0847,2.303718567
F_D_WM_WW_0339,2.439598953
F_D_WM_WW_0203,2.229704611
F_D_WM_WW_0604,2.175977355
F_D_WM_WW_0636,2.400398078
F_D_WM_WW_0342,2.400989471
F_D_WM_WW_0462,2.633666024
F_D_WM_WW_0354,2.242096358
F_D_WM_WW_0032,2.476698463
F_D_WM_WW_0609,2.49270337
F_D_WM_WW_0928,2.373200196
F_D_WM_WW_0443,2.51730238
F_D_WM_WW_0808,2.409027949
F_D_WM_WW_0985,2.318394339
F_D_WM_WW_0285,2.309903489
F_D_WM_WW_0024,2.4785566
F_D_WM_WW_0601,2.233748689
F_D_WM_WW_0826,2.63689344
F_D_WM_WW_0378,2.325515004
F_D_WM_WW_0261,2.398562639
F_D_WM_WW_0671,2.430020986
F_D_WM_WW_0231,2.452242887
F_D_WM_WW_0898,2.239279306
F_D_WM_WW_0156,2.293392394
F_D_WM_WW_0160,2.556544609
F_D_WM_WW_0642,2.406424007
F_D_WM_WW_0087,2.519239322
F_D_WM_WW_0724,2.586116638
F_D_WM_WW_0144,2.349290351
F_D_WM_WW_0036,2.416634412
F_D_WM_WW_0009,2.250959179
F_D_WM_WW_0886,2.453925081
F_D_WM_WW_0135,2.687716041
F_D_WM_WW_0544,2.432905726
F_D_WM_WW_0459,2.510234435
F_D_WM_WW_0274,2.641664694
F_D_WM_WW_0871,2.427055401
F_D_WM_WW_0305,2.312272081
F_D_WM_WW_0740,2.772525123
F_D_WM_WW_0237,2.611762409
F_D_WM_WW_0874,2.39803147
F_D_WM_WW_0817,2.673442241
F_D_WM_WW_0022,2.355800054
F_D_WM_WW_0180,2.719142872
F_D_WM_WW_0215,2.628087838
F_D_WM_WW_0756,2.497330156
F_D_WM_WW_0821,2.463265287
F_D_WM_WW_0809,2.489828177
F_D_WM_WW_0431,2.491046516
F_D_WM_WW_0864,2.468137341
F_D_WM_WW_0951,2.386344521
F_D_WM_WW_0302,2.43976993
F_D_WM_WW_0044,2.406789831
F_D_WM_WW_0449,2.408485232
F_D_WM_WW_0525,2.362525899
F_D_WM_WW_0542,2.260152105
F_D_WM_WW_0026,2.252615581
F_D_WM_WW_0350,2.617379664
F_D_WM_WW_0858,2.637973275
F_D_WM_WW_0573,2.44321476
F_D_WM_WW_0750,2.496924476
F_D_WM_WW_0018,2.309830811
F_D_WM_WW_0276,2.71681577
F_D_WM_WW_0463,2.378469211
F_D_WM_WW_0438,2.328530388
F_D_WM_WW_0281,2.760488226
F_D_WM_WW_0099,2.644711468
F_D_WM_WW_0815,2.573732997
F_D_WM_WW_0297,2.362249502
F_D_WM_WW_0377,2.685054341
F_D_WM_WW_0969,2.38511361
F_D_WM_WW_0484,2.487567973
F_D_WM_WW_0186,2.373177893
F_D_WM_WW_0003,2.559425092
F_D_WM_WW_0966,2.35728623
F_D_WM_WW_0177,2.434811262
F_D_WM_WW_0591,2.395207771
F_D_WM_WW_0481,2.353656131
F_D_WM_WW_0920,2.579873425
F_D_WM_WW_0268,2.508289017
F_D_WM_WW_0786,2.54843128
F_D_WM_WW_0657,2.284657372
F_D_WM_WW_0845,2.559279053
F_D_WM_WW_0136,2.364085496
F_D_WM_WW_0794,2.637847286
F_D_WM_WW_0324,2.538163498
F_D_WM_WW_0647,2.322616866
F_D_WM_WW_0430,2.603308547
F_D_WM_WW_0472,2.423819444
F_D_WM_WW_0976,2.364599409
F_D_WM_WW_0518,2.571207817
F_D_WM_WW_0488,2.439691352
F_D_WM_WW_0445,2.576383011
F_D_WM_WW_0494,2.513631613
F_D_WM_WW_0271,2.531881128
F_D_WM_WW_0715,2.296762402
F_D_WM_WW_0014,2.222324849
F_D_WM_WW_0398,2.381635775
F_D_WM_WW_0407,2.577561336
F_D_WM_WW_0249,2.535185587
F_D_WM_WW_0684,2.563205228
F_D_WM_WW_0130,2.571055789
F_D_WM_WW_0286,2.237377383
F_D_WM_WW_0023,2.766295526
F_D_WM_WW_0053,2.231248243
F_D_WM_WW_0654,2.379438803
F_D_WM_WW_0725,2.31963232
F_D_WM_WW_0159,2.386003429
F_D_WM_WW_0663,2.291497191
F_D_WM_WW_0429,2.303724289
F_D_WM_WW_0349,2.171538183
F_D_WM_WW_0243,2.230649804
F_D_WM_WW_0116,2.234600753
F_D_WM_WW_0209,2.298959115
F_D_WM_WW_0717,2.447982329
F_D_WM_WW_0706,2.565716188
F_D_WM_WW_0416,2.606882605
F_D_WM_WW_0082,2.501391983
F_D_WM_WW_0665,2.435588853
F_D_WM_WW_0827,2.470467377
F_D_WM_WW_0075,2.376534316
F_D_WM_WW_0440,2.286123583
F_D_WM_WW_0682,2.539211451
F_D_WM_WW_0104,2.408966022
F_D_WM_WW_0894,2.602063771
F_D_WM_WW_0693,2.266598169
F_D_WM_WW_0758,2.380043913
F_D_WM_WW_0290,2.486057148
F_D_WM_WW_0331,2.624289899
F_D_WM_WW_0535,2.644967855
F_D_WM_WW_0424,2.334726341
F_D_WM_WW_0496,2.395085097
F_D_WM_WW_0388,2.339603177
F_D_WM_WW_0050,2.416079251
F_D_WM_WW_0336,2.476248323
F_D_WM_WW_0622,2.435584404
F_D_WM_WW_0813,2.523039941
F_D_WM_WW_0638,2.754410089
F_D_WM_WW_0748,2.513780896
F_D_WM_WW_0418,2.480879146
F_D_WM_WW_0212,2.618144648
F_D_WM_WW_0131,2.301515531
F_D_WM_WW_0543,2.491828502
F_D_WM_WW_0521,2.265310488
F_D_WM_WW_0656,2.548981188
F_D_WM_WW_0469,2.415007987
F_D_WM_WW_0406,2.65069076
F_D_WM_WW_0097,2.42004924
F_D_WM_WW_0533,2.440314275
F_D_WM_WW_0772,2.317664588
F_D_WM_WW_0473,2.541962167
F_D_WM_WW_0552,2.471970837
F_D_WM_WW_0242,2.515202565
F_D_WM_WW_0182,2.487067355
F_D_WM_WW_0089,2.410504448
F_D_WM_WW_0425,2.661048589
F_D_WM_WW_0395,2.354549481
F_D_WM_WW_0679,2.237827663
F_D_WM_WW_0399,2.726435805
F_D_WM_WW_0683,2.582915164
F_D_WM_WW_0737,2.450771489
F_D_WM_WW_0842,2.63866641
F_D_WM_WW_0912,2.586335978
F_D_WM_WW_0513,2.524544677
F_D_WM_WW_0659,2.773643138
F_D_WM_WW_0630,2.640355834
F_D_WM_WW_0220,2.413184338
F_D_WM_WW_0081,2.244004776
F_D_WM_WW_0400,2.336284954
F_D_WM_WW_0146,2.445368508
F_D_WM_WW_0141,2.420463824
F_D_WM_WW_0461,2.18114769
F_D_WM_WW_0338,2.181322809
F_D_WM_WW_0831,2.461199548
F_D_WM_WW_0340,2.250793192
F_D_WM_WW_0509,2.417676453
F_D_WM_WW_0528,2.388040194
F_D_WM_WW_0556,2.597102393
F_D_WM_WW_0137,2.627128844
F_D_WM_WW_0697,2.361079659
F_D_WM_WW_0269,2.373046981
F_D_WM_WW_0482,2.369855435
F_D_WM_WW_0825,2.428335263
F_D_WM_WW_0835,2.614982287
F_D_WM_WW_0662,2.290989059
F_D_WM_WW_0172,2.410956955
F_D_WM_WW_0480,2.567382356
F_D_WM_WW_0955,2.472209109
F_D_WM_WW_0877,2.199971878
F_D_WM_WW_0824,2.314200175
F_D_WM_WW_0946,2.533065231
F_D_WM_WW_0072,2.542618992
F_D_WM_WW_0915,2.550379887
F_D_WM_WW_0502,2.271448576
F_D_WM_WW_0895,2.228422521
F_D_WM_WW_0855,2.261126985
F_D_WM_WW_0781,2.545586628
F_D_WM_WW_0109,2.417033006
F_D_WM_WW_0837,2.270314578
F_D_WM_WW_0852,2.318321055
F_D_WM_WW_0448,2.337817883
F_D_WM_WW_0523,2.399085498
F_D_WM_WW_0830,2.478451919
F_D_WM_WW_0536,2.649407445
F_D_WM_WW_0043,2.504659439
F_D_WM_WW_0841,2.449165897
F_D_WM_WW_0427,2.664665405
F_D_WM_WW_0767,2.511062752
F_D_WM_WW_0059,2.536642265
F_D_WM_WW_0689,2.564102526
F_D_WM_WW_0272,2.275369732
F_D_WM_WW_0539,2.212357726
F_D_WM_WW_0397,2.369697219
F_D_WM_WW_0597,2.39665477
F_D_WM_WW_0079,2.316940013
F_D_WM_WW_0253,2.555915136
F_D_WM_WW_0572,2.698763349
F_D_WM_WW_0334,2.658376652
F_D_WM_WW_0988,2.158132779
F_D_WM_WW_0108,2.367008166
F_D_WM_WW_0264,2.637152314
F_D_WM_WW_0929,2.76727784
F_D_WM_WW_0771,2.334613276
F_D_WM_WW_0310,2.457336482
F_D_WM_WW_0732,2.533191516
F_D_WM_WW_0228,2.501604827
F_D_WM_WW_0882,2.588398322
F_D_WM_WW_0635,2.382792208
F_D_WM_WW_0504,2.461791161
F_D_WM_WW_0783,2.352107115
F_D_WM_WW_0868,2.576592834
F_D_WM_WW_0140,2.241119605
F_D_WM_WW_0260,2.509244708
F_D_WM_WW_0266,2.460584855
F_D_WM_WW_0795,2.605247498
F_D_WM_WW_0538,2.577345108
F_D_WM_WW_0774,2.490246211
F_D_WM_WW_0722,2.287180281
F_D_WM_WW_0304,2.422582659
F_D_WM_WW_0978,2.444886492
F_D_WM_WW_0690,2.735836572
F_D_WM_WW_0114,2.487146915
F_D_WM_WW_0138,2.268437056
F_D_WM_WW_0347,2.424319896
F_D_WM_WW_0798,2.504553388
F_D_WM_WW_0658,2.621272483
F_D_WM_WW_0890,2.404710902
F_D_WM_WW_0571,2.738296479
F_D_WM_WW_0295,2.604728662
F_D_WM_WW_0692,2.241314996
F_D_WM_WW_0861,2.35302252
F_D_WM_WW_0992,2.400364849
F_D_WM_WW_0080,2.490554515
F_D_WM_WW_0883,2.286620216
F_D_WM_WW_0595,2.437347785
F_D_WM_WW_0246,2.497727809
F_D_WM_WW_0139,2.411889298
F_D_WM_WW_0618,2.681144152
F_D_WM_WW_0924,2.520178196
F_D_WM_WW_0968,2.425375565
F_D_WM_WW_0458,2.356067079
F_D_WM_WW_0917,2.58897891
F_D_WM_WW_0967,2.517559569
F_D_WM_WW_0994,2.482610542
F_D_WM_WW_0790,2.361802976
F_D_WM_WW_0741,2.385094183
F_D_WM_WW_0294,2.687582486
F_D_WM_WW_0205,2.257371298
F_D_WM_WW_0875,2.486745254
F_D_WM_WW_0073,2.725950871
F_D_WM_WW_0168,2.707266855
F_D_WM_WW_0121,2.44010482
F_D_WM_WW_0764,2.490803739
F_D_WM_WW_0583,2.463886773
F_D_WM_WW_0391,2.513746669
F_D_WM_WW_0256,2.400860584
F_D_WM_WW_0629,2.622021774
F_D_WM_WW_0360,2.522180655
F_D_WM_WW_0107,2.422102045
F_D_WM_WW_0084,2.505743244
F_D_WM_WW_0142,2.378135925
F_D_WM_WW_0914,2.601571571
F_D_WM_WW_0561,2.273703773
F_D_WM_WW_0753,2.289829911
F_D_WM_WW_0736,2.159439693
F_D_WM_WW_0061,2.488422735
F_D_WM_WW_0893,2.758003716
F_D_WM_WW_0092,2.390187599
F_D_WM_WW_0515,2.36594242
F_D_WM_WW_0373,2.519006374
F_D_WM_WW_0959,2.233175737
F_D_WM_WW_0716,2.583121956
F_D_WM_WW_0789,2.538845526
F_D_WM_WW_0937,2.265207737
F_D_WM_WW_0712,2.573049859
F_D_WM_WW_0306,2.387808042
F_D_WM_WW_0380,2.495260084
F_D_WM_WW_0739,2.401835379
F_D_WM_WW_0517,2.475397085
F_D_WM_WW_0192,2.301011529
F_D_WM_WW_0021,2.335059145
F_D_WM_WW_0201,2.516285042
F_D_WM_WW_0279,2.67826459
F_D_WM_WW_0071,2.443061677
F_D_WM_WW_0991,2.630583434
F_D_WM_WW_0433,2.307500569
F_D_WM_WW_0541,2.699527603
F_D_WM_WW_0723,2.369785919
F_D_WM_WW_0545,2.69752797
F_D_WM_WW_0804,2.596387692
F_D_WM_WW_0802,2.403789715
F_D_WM_WW_0498,2.338618675
F_D_WM_WW_0278,2.264328765
F_D_WM_WW_0734,2.685293821
F_D_WM_WW_0876,2.219616518
F_D_WM_WW_0457,2.239725483
F_D_WM_WW_0291,2.398612734
F_D_WM_WW_0323,2.297985478
F_D_WM_WW_0948,2.458367778
F_D_WM_WW_0650,2.338084531
F_D_WM_WW_0643,2.50040133
F_D_WM_WW_0303,2.392083532
F_D_WM_WW_0405,2.410121811
F_D_WM_WW_0633,2.280418681
F_D_WM_WW_0558,2.485034532
F_D_WM_WW_0916,2.676646285
F_D_WM_WW_0477,2.276155459
F_D_WM_WW_0613,2.467310728
F_D_WM_WW_0548,2.472378351
F_D_WM_WW_0485,2.323128913
F_D_WM_WW_0787,2.42582513
F_D_WM_WW_0033,2.527751734
F_D_WM_WW_0196,2.287460347
F_D_WM_WW_0467,2.320879036
F_D_WM_WW_0499,2.634180035
F_D_WM_WW_0384,2.501616592
F_D_WM_WW_0193,2.492434174
F_D_WM_WW_0865,2.7065401
F_D_WM_WW_0491,2.502249739
F_D_WM_WW_0038,2.303297388
F_D_WM_WW_0045,2.433534112
F_D_WM_WW_0632,2.34451376
F_D_WM_WW_0375,2.468292248
F_D_WM_WW_0696,2.567448871
F_D_WM_WW_0314,2.630661235
F_D_WM_WW_0620,2.5218534
F_D_WM_WW_0719,2.465789024
F_D_WM_WW_0776,2.383559405
F_D_WM_WW_0316,2.35248797
F_D_WM_WW_0415,2.368264239
F_D_WM_WW_0031,2.579931653
F_D_WM_WW_0478,2.45849402
F_D_WM_WW_0151,2.573039452
F_D_WM_WW_0718,2.494575261
F_D_WM_WW_0048,2.31170306
F_D_WM_WW_0162,2.616154854
F_D_WM_WW_0183,2.46479469
F_D_WM_WW_0844,2.186260611
F_D_WM_WW_0926,2.612997485
F_D_WM_WW_0199,2.244199952
F_D_WM_WW_0960,2.589428841
F_D_WM_WW_0040,2.278674389
F_D_WM_WW_0090,2.571002951
F_D_WM_WW_0123,2.331883543
F_D_WM_WW_0617,2.679284247
F_D_WM_WW_0526,2.353341434
F_D_WM_WW_0251,2.267761789
F_D_WM_WW_0127,2.192033883
F_D_WM_WW_0653,2.475586137
F_D_WM_WW_0270,2.503327125
F_D_WM_WW_0678,2.640834038
F_D_WM_WW_0013,2.356696341
F_D_WM_WW_0086,2.468861016
F_D_WM_WW_0906,2.3373587
F_D_WM_WW_0247,2.441970924
F_D_WM_WW_0475,2.217418069
F_D_WM_WW_0859,2.494205815
F_D_WM_WW_0903,2.523095286
F_D_WM_WW_0810,2.610984959
F_D_WM_WW_0076,2.377755436
F_D_WM_WW_0695,2.305298652
F_D_WM_WW_0803,2.694207359
F_D_WM_WW_0309,2.540555971
F_D_WM_WW_0904,2.397566091
F_D_WM_WW_0052,2.728821665
F_D_WM_WW_0326,2.402555629
F_D_WM_WW_0063,2.615565204
F_D_WM_WW_0580,2.197136899
F_D_WM_WW_0363,2.439015186
F_D_WM_WW_0710,2.63308242
F_D_WM_WW_0275,2.348787731
F_D_WM_WW_0296,2.344770844
F_D_WM_WW_0202,2.267392768
F_D_WM_WW_0956,2.631354902
F_D_WM_WW_0546,2.337832872
F_D_WM_WW_0447,2.379245708
F_D_WM_WW_0470,2.486990836
F_D_WM_WW_0163,2.323795921
F_D_WM_WW_0393,2.514406854
F_D_WM_WW_0441,2.405227303
F_D_WM_WW_0213,2.283123857
F_D_WM_WW_0420,2.353194675
F_D_WM_WW_0493,2.578976619
F_D_WM_WW_0995,2.512726466
F_D_WM_WW_0501,2.483476976
F_D_WM_WW_0749,2.394124794
F_D_WM_WW_0947,2.580166557
F_D_WM_WW_0621,2.502444835
F_D_WM_WW_0932,2.206958187
F_D_WM_WW_0313,2.576498933
F_D_WM_WW_0320,2.327146966
F_D_WM_WW_0417,2.560123398
F_D_WM_WW_0238,2.45569375
F_D_WM_WW_0763,2.508217944
F_D_WM_WW_0625,2.207442357
F_D_WM_WW_0593,2.401549316
F_D_WM_WW_0369,2.405371548
F_D_WM_WW_0008,2.4971088
F_D_WM_WW_0867,2.413716122
F_D_WM_WW_0520,2.177785819
F_D_WM_WW_0953,2.546277324
F_D_WM_WW_0942,2.21864073
F_D_WM_WW_0791,2.407223926
F_D_WM_WW_0368,2.407926865
F_D_WM_WW_0919,2.471523178
